BIS,Label
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
100.0,AW
